STATIONS_ID;MESS_DATUM;  QN;DS_10;GS_10;SD_10;LS_10;eor
         44;202507242040;    3;  -999;  -999;   0.000;-999;eor
         44;202507242050;    3;  -999;  -999;   0.000;-999;eor
         44;202507242100;    3;  -999;  -999;   0.000;-999;eor
         44;202507242110;    3;  -999;  -999;   0.000;-999;eor
         44;202507242120;    3;  -999;  -999;   0.000;-999;eor
         44;202507242130;    3;  -999;  -999;   0.000;-999;eor
         44;202507242140;    3;  -999;  -999;   0.000;-999;eor
         44;202507242150;    3;  -999;  -999;   0.000;-999;eor
         44;202507242200;    3;  -999;  -999;   0.000;-999;eor
         44;202507242210;    3;  -999;  -999;   0.000;-999;eor
         44;202507242220;    3;  -999;  -999;   0.000;-999;eor
         44;202507242230;    3;  -999;  -999;   0.000;-999;eor
         44;202507242240;    3;  -999;  -999;   0.000;-999;eor
         44;202507242250;    3;  -999;  -999;   0.000;-999;eor
         44;202507242300;    3;  -999;  -999;   0.000;-999;eor
         44;202507242310;    3;  -999;  -999;   0.000;-999;eor
         44;202507242320;    3;  -999;  -999;   0.000;-999;eor
         44;202507242330;    3;  -999;  -999;   0.000;-999;eor
         44;202507242340;    3;  -999;  -999;   0.000;-999;eor
         44;202507242350;    3;  -999;  -999;   0.000;-999;eor
         44;202507250000;    3;  -999;  -999;   0.000;-999;eor
         44;202507250010;    3;  -999;  -999;   0.000;-999;eor
         44;202507250020;    3;  -999;  -999;   0.000;-999;eor
         44;202507250030;    3;  -999;  -999;   0.000;-999;eor
         44;202507250040;    3;  -999;  -999;   0.000;-999;eor
         44;202507250050;    3;  -999;  -999;   0.000;-999;eor
         44;202507250100;    3;  -999;  -999;   0.000;-999;eor
         44;202507250110;    3;  -999;  -999;   0.000;-999;eor
         44;202507250120;    3;  -999;  -999;   0.000;-999;eor
         44;202507250130;    3;  -999;  -999;   0.000;-999;eor
         44;202507250140;    3;  -999;  -999;   0.000;-999;eor
         44;202507250150;    3;  -999;  -999;   0.000;-999;eor
         44;202507250200;    3;  -999;  -999;   0.000;-999;eor
         44;202507250210;    3;  -999;  -999;   0.000;-999;eor
         44;202507250220;    3;  -999;  -999;   0.000;-999;eor
         44;202507250230;    3;  -999;  -999;   0.000;-999;eor
         44;202507250240;    3;  -999;  -999;   0.000;-999;eor
         44;202507250250;    3;  -999;  -999;   0.000;-999;eor
         44;202507250300;    3;  -999;  -999;   0.000;-999;eor
         44;202507250310;    3;  -999;  -999;   0.000;-999;eor
         44;202507250320;    3;  -999;  -999;   0.000;-999;eor
         44;202507250330;    3;  -999;  -999;   0.000;-999;eor
         44;202507250340;    3;  -999;  -999;   0.000;-999;eor
         44;202507250350;    3;  -999;  -999;   0.000;-999;eor
         44;202507250400;    3;  -999;  -999;   0.000;-999;eor
         44;202507250410;    3;  -999;  -999;   0.000;-999;eor
         44;202507250420;    3;  -999;  -999;   0.000;-999;eor
         44;202507250430;    3;  -999;  -999;   0.000;-999;eor
         44;202507250440;    3;  -999;  -999;   0.000;-999;eor
         44;202507250450;    3;  -999;  -999;   0.000;-999;eor
         44;202507250500;    3;  -999;  -999;   0.000;-999;eor
         44;202507250510;    3;  -999;  -999;   0.000;-999;eor
         44;202507250520;    3;  -999;  -999;   0.000;-999;eor
         44;202507250530;    3;  -999;  -999;   0.000;-999;eor
         44;202507250540;    3;  -999;  -999;   0.000;-999;eor
         44;202507250550;    3;  -999;  -999;   0.000;-999;eor
         44;202507250600;    3;  -999;  -999;   0.000;-999;eor
         44;202507250610;    3;  -999;  -999;   0.000;-999;eor
         44;202507250620;    3;  -999;  -999;   0.000;-999;eor
         44;202507250630;    3;  -999;  -999;   0.000;-999;eor
         44;202507250640;    3;  -999;  -999;   0.000;-999;eor
         44;202507250650;    3;  -999;  -999;   0.000;-999;eor
         44;202507250700;    3;  -999;  -999;   0.000;-999;eor
         44;202507250710;    3;  -999;  -999;   0.000;-999;eor
         44;202507250720;    3;  -999;  -999;   0.000;-999;eor
         44;202507250730;    3;  -999;  -999;   0.000;-999;eor
         44;202507250740;    3;  -999;  -999;   0.000;-999;eor
         44;202507250750;    3;  -999;  -999;   0.000;-999;eor
         44;202507250800;    3;  -999;  -999;   0.000;-999;eor
         44;202507250810;    3;  -999;  -999;   0.000;-999;eor
         44;202507250820;    3;  -999;  -999;   0.000;-999;eor
         44;202507250830;    3;  -999;  -999;   0.000;-999;eor
         44;202507250840;    3;  -999;  -999;   0.000;-999;eor
         44;202507250850;    3;  -999;  -999;   0.000;-999;eor
         44;202507250900;    3;  -999;  -999;   0.000;-999;eor
         44;202507250910;    3;  -999;  -999;   0.000;-999;eor
         44;202507250920;    3;  -999;  -999;   0.000;-999;eor
         44;202507250930;    3;  -999;  -999;   0.000;-999;eor
         44;202507250940;    3;  -999;  -999;   0.000;-999;eor
         44;202507250950;    3;  -999;  -999;   0.000;-999;eor
         44;202507251000;    3;  -999;  -999;   0.000;-999;eor
         44;202507251010;    3;  -999;  -999;   0.000;-999;eor
         44;202507251020;    3;  -999;  -999;   0.000;-999;eor
         44;202507251030;    3;  -999;  -999;   0.000;-999;eor
         44;202507251040;    3;  -999;  -999;   0.000;-999;eor
         44;202507251050;    3;  -999;  -999;   0.000;-999;eor
         44;202507251100;    3;  -999;  -999;   0.000;-999;eor
         44;202507251110;    3;  -999;  -999;   0.000;-999;eor
         44;202507251120;    3;  -999;  -999;   0.033;-999;eor
         44;202507251130;    3;  -999;  -999;   0.083;-999;eor
         44;202507251140;    3;  -999;  -999;   0.000;-999;eor
         44;202507251150;    3;  -999;  -999;   0.000;-999;eor
         44;202507251200;    3;  -999;  -999;   0.000;-999;eor
         44;202507251210;    3;  -999;  -999;   0.000;-999;eor
         44;202507251220;    3;  -999;  -999;   0.000;-999;eor
         44;202507251230;    3;  -999;  -999;   0.000;-999;eor
         44;202507251240;    3;  -999;  -999;   0.000;-999;eor
         44;202507251250;    3;  -999;  -999;   0.000;-999;eor
         44;202507251300;    3;  -999;  -999;   0.000;-999;eor
         44;202507251310;    3;  -999;  -999;   0.000;-999;eor
         44;202507251320;    3;  -999;  -999;   0.000;-999;eor
         44;202507251330;    3;  -999;  -999;   0.000;-999;eor
         44;202507251340;    3;  -999;  -999;   0.000;-999;eor
         44;202507251350;    3;  -999;  -999;   0.000;-999;eor
         44;202507251400;    3;  -999;  -999;   0.000;-999;eor
         44;202507251410;    3;  -999;  -999;   0.000;-999;eor
         44;202507251420;    3;  -999;  -999;   0.000;-999;eor
         44;202507251430;    3;  -999;  -999;   0.000;-999;eor
         44;202507251440;    3;  -999;  -999;   0.000;-999;eor
         44;202507251450;    3;  -999;  -999;   0.000;-999;eor
         44;202507251500;    3;  -999;  -999;   0.000;-999;eor
         44;202507251510;    3;  -999;  -999;   0.000;-999;eor
         44;202507251520;    3;  -999;  -999;   0.000;-999;eor
         44;202507251530;    3;  -999;  -999;   0.000;-999;eor
         44;202507251540;    3;  -999;  -999;   0.000;-999;eor
         44;202507251550;    3;  -999;  -999;   0.000;-999;eor
         44;202507251600;    3;  -999;  -999;   0.000;-999;eor
         44;202507251610;    3;  -999;  -999;   0.000;-999;eor
         44;202507251620;    3;  -999;  -999;   0.000;-999;eor
         44;202507251630;    3;  -999;  -999;   0.000;-999;eor
         44;202507251640;    3;  -999;  -999;   0.000;-999;eor
         44;202507251650;    3;  -999;  -999;   0.000;-999;eor
         44;202507251700;    3;  -999;  -999;   0.000;-999;eor
         44;202507251710;    3;  -999;  -999;   0.000;-999;eor
         44;202507251720;    3;  -999;  -999;   0.000;-999;eor
         44;202507251730;    3;  -999;  -999;   0.000;-999;eor
         44;202507251740;    3;  -999;  -999;   0.000;-999;eor
         44;202507251750;    3;  -999;  -999;   0.000;-999;eor
         44;202507251800;    3;  -999;  -999;   0.000;-999;eor
         44;202507251810;    3;  -999;  -999;   0.000;-999;eor
         44;202507251820;    3;  -999;  -999;   0.000;-999;eor
         44;202507251830;    3;  -999;  -999;   0.000;-999;eor
         44;202507251840;    3;  -999;  -999;   0.000;-999;eor
         44;202507251850;    3;  -999;  -999;   0.000;-999;eor
         44;202507251900;    3;  -999;  -999;   0.000;-999;eor
         44;202507251910;    3;  -999;  -999;   0.000;-999;eor
         44;202507251920;    3;  -999;  -999;   0.000;-999;eor
         44;202507251930;    3;  -999;  -999;   0.000;-999;eor
         44;202507251940;    3;  -999;  -999;   0.000;-999;eor
         44;202507251950;    3;  -999;  -999;   0.000;-999;eor
         44;202507252000;    3;  -999;  -999;   0.000;-999;eor
         44;202507252010;    3;  -999;  -999;   0.000;-999;eor
         44;202507252020;    3;  -999;  -999;   0.000;-999;eor
         44;202507252030;    3;  -999;  -999;   0.000;-999;eor
         44;202507252040;    3;  -999;  -999;   0.000;-999;eor
         44;202507252050;    3;  -999;  -999;   0.000;-999;eor
         44;202507252100;    3;  -999;  -999;   0.000;-999;eor
         44;202507252110;    3;  -999;  -999;   0.000;-999;eor
         44;202507252120;    3;  -999;  -999;   0.000;-999;eor
         44;202507252130;    3;  -999;  -999;   0.000;-999;eor
         44;202507252140;    3;  -999;  -999;   0.000;-999;eor
         44;202507252150;    3;  -999;  -999;   0.000;-999;eor
         44;202507252200;    3;  -999;  -999;   0.000;-999;eor
         44;202507252210;    3;  -999;  -999;   0.000;-999;eor
         44;202507252220;    3;  -999;  -999;   0.000;-999;eor
         44;202507252230;    3;  -999;  -999;   0.000;-999;eor
         44;202507252240;    3;  -999;  -999;   0.000;-999;eor
         44;202507252250;    3;  -999;  -999;   0.000;-999;eor
         44;202507252300;    3;  -999;  -999;   0.000;-999;eor
         44;202507252310;    3;  -999;  -999;   0.000;-999;eor
         44;202507252320;    3;  -999;  -999;   0.000;-999;eor
         44;202507252330;    3;  -999;  -999;   0.000;-999;eor
         44;202507252340;    3;  -999;  -999;   0.000;-999;eor
         44;202507252350;    3;  -999;  -999;   0.000;-999;eor
         44;202507260000;    3;  -999;  -999;   0.000;-999;eor
         44;202507260010;    3;  -999;  -999;   0.000;-999;eor
         44;202507260020;    3;  -999;  -999;   0.000;-999;eor
         44;202507260030;    3;  -999;  -999;   0.000;-999;eor
         44;202507260040;    3;  -999;  -999;   0.000;-999;eor
         44;202507260050;    3;  -999;  -999;   0.000;-999;eor
         44;202507260100;    3;  -999;  -999;   0.000;-999;eor
         44;202507260110;    3;  -999;  -999;   0.000;-999;eor
         44;202507260120;    3;  -999;  -999;   0.000;-999;eor
         44;202507260130;    3;  -999;  -999;   0.000;-999;eor
         44;202507260140;    3;  -999;  -999;   0.000;-999;eor
         44;202507260150;    3;  -999;  -999;   0.000;-999;eor
         44;202507260200;    3;  -999;  -999;   0.000;-999;eor
         44;202507260210;    3;  -999;  -999;   0.000;-999;eor
         44;202507260220;    3;  -999;  -999;   0.000;-999;eor
         44;202507260230;    3;  -999;  -999;   0.000;-999;eor
         44;202507260240;    3;  -999;  -999;   0.000;-999;eor
         44;202507260250;    3;  -999;  -999;   0.000;-999;eor
         44;202507260300;    3;  -999;  -999;   0.000;-999;eor
         44;202507260310;    3;  -999;  -999;   0.000;-999;eor
         44;202507260320;    3;  -999;  -999;   0.000;-999;eor
         44;202507260330;    3;  -999;  -999;   0.000;-999;eor
         44;202507260340;    3;  -999;  -999;   0.000;-999;eor
         44;202507260350;    3;  -999;  -999;   0.000;-999;eor
         44;202507260400;    3;  -999;  -999;   0.000;-999;eor
         44;202507260410;    3;  -999;  -999;   0.000;-999;eor
         44;202507260420;    3;  -999;  -999;   0.000;-999;eor
         44;202507260430;    3;  -999;  -999;   0.000;-999;eor
         44;202507260440;    3;  -999;  -999;   0.050;-999;eor
         44;202507260450;    3;  -999;  -999;   0.167;-999;eor
         44;202507260500;    3;  -999;  -999;   0.117;-999;eor
         44;202507260510;    3;  -999;  -999;   0.150;-999;eor
         44;202507260520;    3;  -999;  -999;   0.000;-999;eor
         44;202507260530;    3;  -999;  -999;   0.000;-999;eor
         44;202507260540;    3;  -999;  -999;   0.000;-999;eor
         44;202507260550;    3;  -999;  -999;   0.050;-999;eor
         44;202507260600;    3;  -999;  -999;   0.017;-999;eor
         44;202507260610;    3;  -999;  -999;   0.167;-999;eor
         44;202507260620;    3;  -999;  -999;   0.167;-999;eor
         44;202507260630;    3;  -999;  -999;   0.167;-999;eor
         44;202507260640;    3;  -999;  -999;   0.167;-999;eor
         44;202507260650;    3;  -999;  -999;   0.167;-999;eor
         44;202507260700;    3;  -999;  -999;   0.167;-999;eor
         44;202507260710;    3;  -999;  -999;   0.167;-999;eor
         44;202507260720;    3;  -999;  -999;   0.167;-999;eor
         44;202507260730;    3;  -999;  -999;   0.167;-999;eor
         44;202507260740;    3;  -999;  -999;   0.167;-999;eor
         44;202507260750;    3;  -999;  -999;   0.133;-999;eor
         44;202507260800;    3;  -999;  -999;   0.100;-999;eor
         44;202507260810;    3;  -999;  -999;   0.150;-999;eor
         44;202507260820;    3;  -999;  -999;   0.167;-999;eor
         44;202507260830;    3;  -999;  -999;   0.117;-999;eor
         44;202507260840;    3;  -999;  -999;   0.067;-999;eor
         44;202507260850;    3;  -999;  -999;   0.050;-999;eor
         44;202507260900;    3;  -999;  -999;   0.117;-999;eor
         44;202507260910;    3;  -999;  -999;   0.150;-999;eor
         44;202507260920;    3;  -999;  -999;   0.133;-999;eor
         44;202507260930;    3;  -999;  -999;   0.150;-999;eor
         44;202507260940;    3;  -999;  -999;   0.033;-999;eor
         44;202507260950;    3;  -999;  -999;   0.117;-999;eor
         44;202507261000;    3;  -999;  -999;   0.167;-999;eor
         44;202507261010;    3;  -999;  -999;   0.100;-999;eor
         44;202507261020;    3;  -999;  -999;   0.117;-999;eor
         44;202507261030;    3;  -999;  -999;   0.133;-999;eor
         44;202507261040;    3;  -999;  -999;   0.150;-999;eor
         44;202507261050;    3;  -999;  -999;   0.050;-999;eor
         44;202507261100;    3;  -999;  -999;   0.067;-999;eor
         44;202507261110;    3;  -999;  -999;   0.133;-999;eor
         44;202507261120;    3;  -999;  -999;   0.167;-999;eor
         44;202507261130;    3;  -999;  -999;   0.117;-999;eor
         44;202507261140;    3;  -999;  -999;   0.100;-999;eor
         44;202507261150;    3;  -999;  -999;   0.150;-999;eor
         44;202507261200;    3;  -999;  -999;   0.067;-999;eor
         44;202507261210;    3;  -999;  -999;   0.117;-999;eor
         44;202507261220;    3;  -999;  -999;   0.167;-999;eor
         44;202507261230;    3;  -999;  -999;   0.167;-999;eor
         44;202507261240;    3;  -999;  -999;   0.167;-999;eor
         44;202507261250;    3;  -999;  -999;   0.150;-999;eor
         44;202507261300;    3;  -999;  -999;   0.133;-999;eor
         44;202507261310;    3;  -999;  -999;   0.167;-999;eor
         44;202507261320;    3;  -999;  -999;   0.117;-999;eor
         44;202507261330;    3;  -999;  -999;   0.150;-999;eor
         44;202507261340;    3;  -999;  -999;   0.150;-999;eor
         44;202507261350;    3;  -999;  -999;   0.083;-999;eor
         44;202507261400;    3;  -999;  -999;   0.167;-999;eor
         44;202507261410;    3;  -999;  -999;   0.100;-999;eor
         44;202507261420;    3;  -999;  -999;   0.067;-999;eor
         44;202507261430;    3;  -999;  -999;   0.000;-999;eor
         44;202507261440;    3;  -999;  -999;   0.133;-999;eor
         44;202507261450;    3;  -999;  -999;   0.167;-999;eor
         44;202507261500;    3;  -999;  -999;   0.133;-999;eor
         44;202507261510;    3;  -999;  -999;   0.167;-999;eor
         44;202507261520;    3;  -999;  -999;   0.167;-999;eor
         44;202507261530;    3;  -999;  -999;   0.150;-999;eor
         44;202507261540;    3;  -999;  -999;   0.100;-999;eor
         44;202507261550;    3;  -999;  -999;   0.167;-999;eor
         44;202507261600;    3;  -999;  -999;   0.167;-999;eor
         44;202507261610;    3;  -999;  -999;   0.167;-999;eor
         44;202507261620;    3;  -999;  -999;   0.100;-999;eor
         44;202507261630;    3;  -999;  -999;   0.000;-999;eor
         44;202507261640;    3;  -999;  -999;   0.017;-999;eor
         44;202507261650;    3;  -999;  -999;   0.067;-999;eor
         44;202507261700;    3;  -999;  -999;   0.000;-999;eor
         44;202507261710;    3;  -999;  -999;   0.000;-999;eor
         44;202507261720;    3;  -999;  -999;   0.000;-999;eor
         44;202507261730;    3;  -999;  -999;   0.000;-999;eor
         44;202507261740;    3;  -999;  -999;   0.000;-999;eor
         44;202507261750;    3;  -999;  -999;   0.000;-999;eor
         44;202507261800;    3;  -999;  -999;   0.000;-999;eor
         44;202507261810;    3;  -999;  -999;   0.000;-999;eor
         44;202507261820;    3;  -999;  -999;   0.000;-999;eor
         44;202507261830;    3;  -999;  -999;   0.000;-999;eor
         44;202507261840;    3;  -999;  -999;   0.000;-999;eor
         44;202507261850;    3;  -999;  -999;   0.000;-999;eor
         44;202507261900;    3;  -999;  -999;   0.000;-999;eor
         44;202507261910;    3;  -999;  -999;   0.000;-999;eor
         44;202507261920;    3;  -999;  -999;   0.000;-999;eor
         44;202507261930;    3;  -999;  -999;   0.000;-999;eor
         44;202507261940;    3;  -999;  -999;   0.000;-999;eor
         44;202507261950;    3;  -999;  -999;   0.000;-999;eor
         44;202507262000;    3;  -999;  -999;   0.000;-999;eor
         44;202507262010;    3;  -999;  -999;   0.000;-999;eor
         44;202507262020;    3;  -999;  -999;   0.000;-999;eor
         44;202507262030;    3;  -999;  -999;   0.000;-999;eor
         44;202507262040;    3;  -999;  -999;   0.000;-999;eor
         44;202507262050;    3;  -999;  -999;   0.000;-999;eor
         44;202507262100;    3;  -999;  -999;   0.000;-999;eor
         44;202507262110;    3;  -999;  -999;   0.000;-999;eor
         44;202507262120;    3;  -999;  -999;   0.000;-999;eor
         44;202507262130;    3;  -999;  -999;   0.000;-999;eor
         44;202507262140;    3;  -999;  -999;   0.000;-999;eor
         44;202507262150;    3;  -999;  -999;   0.000;-999;eor
         44;202507262200;    3;  -999;  -999;   0.000;-999;eor
         44;202507262210;    3;  -999;  -999;   0.000;-999;eor
         44;202507262220;    3;  -999;  -999;   0.000;-999;eor
         44;202507262230;    3;  -999;  -999;   0.000;-999;eor
         44;202507262240;    3;  -999;  -999;   0.000;-999;eor
         44;202507262250;    3;  -999;  -999;   0.000;-999;eor
         44;202507262300;    3;  -999;  -999;   0.000;-999;eor
         44;202507262310;    3;  -999;  -999;   0.000;-999;eor
         44;202507262320;    3;  -999;  -999;   0.000;-999;eor
         44;202507262330;    3;  -999;  -999;   0.000;-999;eor
         44;202507262340;    3;  -999;  -999;   0.000;-999;eor
         44;202507262350;    3;  -999;  -999;   0.000;-999;eor
         44;202507270000;    3;  -999;  -999;   0.000;-999;eor
         44;202507270010;    3;  -999;  -999;   0.000;-999;eor
         44;202507270020;    3;  -999;  -999;   0.000;-999;eor
         44;202507270030;    3;  -999;  -999;   0.000;-999;eor
         44;202507270040;    3;  -999;  -999;   0.000;-999;eor
         44;202507270050;    3;  -999;  -999;   0.000;-999;eor
         44;202507270100;    3;  -999;  -999;   0.000;-999;eor
         44;202507270110;    3;  -999;  -999;   0.000;-999;eor
         44;202507270120;    3;  -999;  -999;   0.000;-999;eor
         44;202507270130;    3;  -999;  -999;   0.000;-999;eor
         44;202507270140;    3;  -999;  -999;   0.000;-999;eor
         44;202507270150;    3;  -999;  -999;   0.000;-999;eor
         44;202507270200;    3;  -999;  -999;   0.000;-999;eor
         44;202507270210;    3;  -999;  -999;   0.000;-999;eor
         44;202507270220;    3;  -999;  -999;   0.000;-999;eor
         44;202507270230;    3;  -999;  -999;   0.000;-999;eor
         44;202507270240;    3;  -999;  -999;   0.000;-999;eor
         44;202507270250;    3;  -999;  -999;   0.000;-999;eor
         44;202507270300;    3;  -999;  -999;   0.000;-999;eor
         44;202507270310;    3;  -999;  -999;   0.000;-999;eor
         44;202507270320;    3;  -999;  -999;   0.000;-999;eor
         44;202507270330;    3;  -999;  -999;   0.000;-999;eor
         44;202507270340;    3;  -999;  -999;   0.000;-999;eor
         44;202507270350;    3;  -999;  -999;   0.000;-999;eor
         44;202507270400;    3;  -999;  -999;   0.000;-999;eor
         44;202507270410;    3;  -999;  -999;   0.000;-999;eor
         44;202507270420;    3;  -999;  -999;   0.000;-999;eor
         44;202507270430;    3;  -999;  -999;   0.000;-999;eor
         44;202507270440;    3;  -999;  -999;   0.000;-999;eor
         44;202507270450;    3;  -999;  -999;   0.000;-999;eor
         44;202507270500;    3;  -999;  -999;   0.000;-999;eor
         44;202507270510;    3;  -999;  -999;   0.000;-999;eor
         44;202507270520;    3;  -999;  -999;   0.000;-999;eor
         44;202507270530;    3;  -999;  -999;   0.000;-999;eor
         44;202507270540;    3;  -999;  -999;   0.000;-999;eor
         44;202507270550;    3;  -999;  -999;   0.000;-999;eor
         44;202507270600;    3;  -999;  -999;   0.000;-999;eor
         44;202507270610;    3;  -999;  -999;   0.000;-999;eor
         44;202507270620;    3;  -999;  -999;   0.000;-999;eor
         44;202507270630;    3;  -999;  -999;   0.000;-999;eor
         44;202507270640;    3;  -999;  -999;   0.000;-999;eor
         44;202507270650;    3;  -999;  -999;   0.000;-999;eor
         44;202507270700;    3;  -999;  -999;   0.000;-999;eor
         44;202507270710;    3;  -999;  -999;   0.000;-999;eor
         44;202507270720;    3;  -999;  -999;   0.000;-999;eor
         44;202507270730;    3;  -999;  -999;   0.000;-999;eor
         44;202507270740;    3;  -999;  -999;   0.000;-999;eor
         44;202507270750;    3;  -999;  -999;   0.000;-999;eor
         44;202507270800;    3;  -999;  -999;   0.000;-999;eor
         44;202507270810;    3;  -999;  -999;   0.000;-999;eor
         44;202507270820;    3;  -999;  -999;   0.000;-999;eor
         44;202507270830;    3;  -999;  -999;   0.000;-999;eor
         44;202507270840;    3;  -999;  -999;   0.000;-999;eor
         44;202507270850;    3;  -999;  -999;   0.000;-999;eor
         44;202507270900;    3;  -999;  -999;   0.000;-999;eor
         44;202507270910;    3;  -999;  -999;   0.000;-999;eor
         44;202507270920;    3;  -999;  -999;   0.000;-999;eor
         44;202507270930;    3;  -999;  -999;   0.000;-999;eor
         44;202507270940;    3;  -999;  -999;   0.000;-999;eor
         44;202507270950;    3;  -999;  -999;   0.000;-999;eor
         44;202507271000;    3;  -999;  -999;   0.000;-999;eor
         44;202507271010;    3;  -999;  -999;   0.000;-999;eor
         44;202507271020;    3;  -999;  -999;   0.000;-999;eor
         44;202507271030;    3;  -999;  -999;   0.000;-999;eor
         44;202507271040;    3;  -999;  -999;   0.000;-999;eor
         44;202507271050;    3;  -999;  -999;   0.000;-999;eor
         44;202507271100;    3;  -999;  -999;   0.000;-999;eor
         44;202507271110;    3;  -999;  -999;   0.000;-999;eor
         44;202507271120;    3;  -999;  -999;   0.000;-999;eor
         44;202507271130;    3;  -999;  -999;   0.000;-999;eor
         44;202507271140;    3;  -999;  -999;   0.000;-999;eor
         44;202507271150;    3;  -999;  -999;   0.000;-999;eor
         44;202507271200;    3;  -999;  -999;   0.000;-999;eor
         44;202507271210;    3;  -999;  -999;   0.000;-999;eor
         44;202507271220;    3;  -999;  -999;   0.000;-999;eor
         44;202507271230;    3;  -999;  -999;   0.000;-999;eor
         44;202507271240;    3;  -999;  -999;   0.050;-999;eor
         44;202507271250;    3;  -999;  -999;   0.000;-999;eor
         44;202507271300;    3;  -999;  -999;   0.000;-999;eor
         44;202507271310;    3;  -999;  -999;   0.000;-999;eor
         44;202507271320;    3;  -999;  -999;   0.000;-999;eor
         44;202507271330;    3;  -999;  -999;   0.000;-999;eor
         44;202507271340;    3;  -999;  -999;   0.000;-999;eor
         44;202507271350;    3;  -999;  -999;   0.000;-999;eor
         44;202507271400;    3;  -999;  -999;   0.000;-999;eor
         44;202507271410;    3;  -999;  -999;   0.000;-999;eor
         44;202507271420;    3;  -999;  -999;   0.000;-999;eor
         44;202507271430;    3;  -999;  -999;   0.000;-999;eor
         44;202507271440;    3;  -999;  -999;   0.000;-999;eor
         44;202507271450;    3;  -999;  -999;   0.083;-999;eor
         44;202507271500;    3;  -999;  -999;   0.000;-999;eor
         44;202507271510;    3;  -999;  -999;   0.117;-999;eor
         44;202507271520;    3;  -999;  -999;   0.117;-999;eor
         44;202507271530;    3;  -999;  -999;   0.150;-999;eor
         44;202507271540;    3;  -999;  -999;   0.033;-999;eor
         44;202507271550;    3;  -999;  -999;   0.117;-999;eor
         44;202507271600;    3;  -999;  -999;   0.100;-999;eor
         44;202507271610;    3;  -999;  -999;   0.033;-999;eor
         44;202507271620;    3;  -999;  -999;   0.017;-999;eor
         44;202507271630;    3;  -999;  -999;   0.000;-999;eor
         44;202507271640;    3;  -999;  -999;   0.000;-999;eor
         44;202507271650;    3;  -999;  -999;   0.000;-999;eor
         44;202507271700;    3;  -999;  -999;   0.000;-999;eor
         44;202507271710;    3;  -999;  -999;   0.000;-999;eor
         44;202507271720;    3;  -999;  -999;   0.000;-999;eor
         44;202507271730;    3;  -999;  -999;   0.000;-999;eor
         44;202507271740;    3;  -999;  -999;   0.000;-999;eor
         44;202507271750;    3;  -999;  -999;   0.000;-999;eor
         44;202507271800;    3;  -999;  -999;   0.000;-999;eor
         44;202507271810;    3;  -999;  -999;   0.067;-999;eor
         44;202507271820;    3;  -999;  -999;   0.067;-999;eor
         44;202507271830;    3;  -999;  -999;   0.000;-999;eor
         44;202507271840;    3;  -999;  -999;   0.000;-999;eor
         44;202507271850;    3;  -999;  -999;   0.000;-999;eor
         44;202507271900;    3;  -999;  -999;   0.000;-999;eor
         44;202507271910;    3;  -999;  -999;   0.000;-999;eor
         44;202507271920;    3;  -999;  -999;   0.000;-999;eor
         44;202507271930;    3;  -999;  -999;   0.000;-999;eor
         44;202507271940;    3;  -999;  -999;   0.000;-999;eor
         44;202507271950;    3;  -999;  -999;   0.000;-999;eor
         44;202507272000;    3;  -999;  -999;   0.000;-999;eor
         44;202507272010;    3;  -999;  -999;   0.000;-999;eor
         44;202507272020;    3;  -999;  -999;   0.000;-999;eor
         44;202507272030;    3;  -999;  -999;   0.000;-999;eor
         44;202507272040;    3;  -999;  -999;   0.000;-999;eor
         44;202507272050;    3;  -999;  -999;   0.000;-999;eor
         44;202507272100;    3;  -999;  -999;   0.000;-999;eor
         44;202507272110;    3;  -999;  -999;   0.000;-999;eor
         44;202507272120;    3;  -999;  -999;   0.000;-999;eor
         44;202507272130;    3;  -999;  -999;   0.000;-999;eor
         44;202507272140;    3;  -999;  -999;   0.000;-999;eor
         44;202507272150;    3;  -999;  -999;   0.000;-999;eor
         44;202507272200;    3;  -999;  -999;   0.000;-999;eor
         44;202507272210;    3;  -999;  -999;   0.000;-999;eor
         44;202507272220;    3;  -999;  -999;   0.000;-999;eor
         44;202507272230;    3;  -999;  -999;   0.000;-999;eor
         44;202507272240;    3;  -999;  -999;   0.000;-999;eor
         44;202507272250;    3;  -999;  -999;   0.000;-999;eor
         44;202507272300;    3;  -999;  -999;   0.000;-999;eor
         44;202507272310;    3;  -999;  -999;   0.000;-999;eor
         44;202507272320;    3;  -999;  -999;   0.000;-999;eor
         44;202507272330;    3;  -999;  -999;   0.000;-999;eor
         44;202507272340;    3;  -999;  -999;   0.000;-999;eor
         44;202507272350;    3;  -999;  -999;   0.000;-999;eor
         44;202507280000;    3;  -999;  -999;   0.000;-999;eor
         44;202507280010;    3;  -999;  -999;   0.000;-999;eor
         44;202507280020;    3;  -999;  -999;   0.000;-999;eor
         44;202507280030;    3;  -999;  -999;   0.000;-999;eor
         44;202507280040;    3;  -999;  -999;   0.000;-999;eor
         44;202507280050;    3;  -999;  -999;   0.000;-999;eor
         44;202507280100;    3;  -999;  -999;   0.000;-999;eor
         44;202507280110;    3;  -999;  -999;   0.000;-999;eor
         44;202507280120;    3;  -999;  -999;   0.000;-999;eor
         44;202507280130;    3;  -999;  -999;   0.000;-999;eor
         44;202507280140;    3;  -999;  -999;   0.000;-999;eor
         44;202507280150;    3;  -999;  -999;   0.000;-999;eor
         44;202507280200;    3;  -999;  -999;   0.000;-999;eor
